x,z,translation,rotation
0.0,0.9596346855272394,1.1007123011960573,-0.001622726845877126
1.0,0.9451270000667212,1.1007123011960573,-0.001622726845877126
2.0,0.9450225659430976,1.1007123011960573,-0.001622726845877126
3.0,0.9491486125808394,1.1007123011960573,-0.001622726845877126
4.0,0.9551044438009636,1.1007123011960573,-0.001622726845877126
5.0,0.959065303223705,1.1007123011960573,-0.001622726845877126
6.0,0.9587032900963552,1.1007123011960573,-0.001622726845877126
7.0,0.9571631379457621,1.1007123011960573,-0.001622726845877126
8.0,0.9565145267143305,1.1007123011960573,-0.001622726845877126
9.0,0.957460772356903,1.1007123011960573,-0.001622726845877126
10.0,0.9594479501972676,1.1007123011960573,-0.001622726845877126
11.0,0.9613489657243486,1.1007123011960573,-0.001622726845877126
12.0,0.9626282280675301,1.1007123011960573,-0.001622726845877126
13.0,0.9633918293933649,1.1007123011960573,-0.001622726845877126
14.0,0.9640413540710707,1.1007123011960573,-0.001622726845877126
15.0,0.964850596805636,1.1007123011960573,-0.001622726845877126
16.0,0.9658521993366659,1.1007123011960573,-0.001622726845877126
17.0,0.9669332631505242,1.1007123011960573,-0.001622726845877126
18.0,0.9679789025458976,1.1007123011960573,-0.001622726845877126
19.0,0.9689682807658315,1.1007123011960573,-0.001622726845877126
20.0,0.9699679519260554,1.1007123011960573,-0.001622726845877126
21.0,0.9710415468433118,1.1007123011960573,-0.001622726845877126
22.0,0.9721547413505732,1.1007123011960573,-0.001622726845877126
23.0,0.9731696467180891,1.1007123011960573,-0.001622726845877126
24.0,0.9740293052068342,1.1007123011960573,-0.001622726845877126
25.0,0.9747720769827605,1.1007123011960573,-0.001622726845877126
26.0,0.9756207821103964,1.1007123011960573,-0.001622726845877126
27.0,0.9768735518330103,1.1007123011960573,-0.001622726845877126
28.0,0.9782929664733636,1.1007123011960573,-0.001622726845877126
29.0,0.9794956747646428,1.1007123011960573,-0.001622726845877126
30.0,0.9799826746428429,1.1007123011960573,-0.001622726845877126
31.0,0.9815432378307876,1.1007123011960573,-0.001622726845877126
32.0,0.9823525410762665,1.1007123011960573,-0.001622726845877126
33.0,0.9829207431059571,1.1007123011960573,-0.001622726845877126
34.0,0.9836374559295199,1.1007123011960573,-0.001622726845877126
35.0,0.9847353914397545,1.1007123011960573,-0.001622726845877126
36.0,0.9859290567059057,1.1007123011960573,-0.001622726845877126
37.0,0.9870010883503415,1.1007123011960573,-0.001622726845877126
38.0,0.9878994487361868,1.1007123011960573,-0.001622726845877126
39.0,0.9886632397081575,1.1007123011960573,-0.001622726845877126
40.0,0.9894186200320766,1.1007123011960573,-0.001622726845877126
41.0,0.9902197424675848,1.1007123011960573,-0.001622726845877126
42.0,0.9910448453451176,1.1007123011960573,-0.001622726845877126
43.0,0.9918480245375022,1.1007123011960573,-0.001622726845877126
44.0,0.9926010659196458,1.1007123011960573,-0.001622726845877126
45.0,0.9932984678320326,1.1007123011960573,-0.001622726845877126
46.0,0.9939445855560726,1.1007123011960573,-0.001622726845877126
47.0,0.9945410315696401,1.1007123011960573,-0.001622726845877126
48.0,0.99508118270094,1.1007123011960573,-0.001622726845877126
49.0,0.9955509276739357,1.1007123011960573,-0.001622726845877126
50.0,0.9959307289004039,1.1007123011960573,-0.001622726845877126
51.0,0.9961962627940123,1.1007123011960573,-0.001622726845877126
52.0,0.9963175361312356,1.1007123011960573,-0.001622726845877126
53.0,0.9962575212151148,1.1007123011960573,-0.001622726845877126
54.0,0.9959712860497798,1.1007123011960573,-0.001622726845877126
55.0,0.9954062373378539,1.1007123011960573,-0.001622726845877126
56.0,0.9945039026907583,1.1007123011960573,-0.001622726845877126
57.0,0.9932037601228989,1.1007123011960573,-0.001622726845877126
58.0,0.9914500130938366,1.1007123011960573,-0.001622726845877126
59.0,0.9892042105030773,1.1007123011960573,-0.001622726845877126
60.0,0.986469524814302,1.1007123011960573,-0.001622726845877126
61.0,0.983335499663751,1.1007123011960573,-0.001622726845877126
62.0,0.9800545628166826,1.1007123011960573,-0.001622726845877126
