x,z,translation,rotation
-12.0,-2.024133871963181,3.978754412484612,0.5002406903706491
-11.5,-1.7740135267778512,3.978754412484612,0.5002406903706491
-11.0,-1.523893181592528,3.978754412484612,0.5002406903706491
-10.5,-1.273772836407202,3.978754412484612,0.5002406903706491
-10.0,-1.023652491221881,3.978754412484612,0.5002406903706491
-9.5,-0.7735321460365545,3.978754412484612,0.5002406903706491
-9.0,-0.5234118008512313,3.978754412484612,0.5002406903706491
-8.5,-0.27329145566590457,3.978754412484612,0.5002406903706491
-8.0,-0.023171110480580105,3.978754412484612,0.5002406903706491
-7.5,0.2269492347047437,3.978754412484612,0.5002406903706491
-7.0,0.47706957989006865,3.978754412484612,0.5002406903706491
-6.5,0.7271899250753924,3.978754412484612,0.5002406903706491
-6.0,0.9773102702607158,3.978754412484612,0.5002406903706491
-5.5,1.3451070605556976,3.978754412484612,0.5002406903706491
-5.0,1.5809808524901905,3.978754412484612,0.5002406903706491
-4.5,1.7814829110597021,3.978754412484612,0.5002406903706491
-4.0,1.9517296893326883,3.978754412484612,0.5002406903706491
-3.5,2.1336014754795087,3.978754412484612,0.5002406903706491
-3.0,2.2085112222939025,3.978754412484612,0.5002406903706491
-2.5,2.161325822817901,3.978754412484612,0.5002406903706491
-2.0,2.027590170650365,3.978754412484612,0.5002406903706491
-1.5,1.8775817177753422,3.978754412484612,0.5002406903706491
-1.0,1.790438090731926,3.978754412484612,0.5002406903706491
-0.5,1.8197229035493783,3.978754412484612,0.5002406903706491
0.0,1.9928585338894542,3.978754412484612,0.5002406903706491
0.5,2.3189813190586244,3.978754412484612,0.5002406903706491
1.0,2.7894136963148424,3.978754412484612,0.5002406903706491
1.5,3.3771636537384757,3.978754412484612,0.5002406903706491
2.0,4.029166185808274,3.978754412484612,0.5002406903706491
2.5,4.666141589364909,3.978754412484612,0.5002406903706491
3.0,5.214689765437359,3.978754412484612,0.5002406903706491
3.5,5.636281132350842,3.978754412484612,0.5002406903706491
4.0,5.943607690807254,3.978754412484612,0.5002406903706491
4.5,6.285346104906417,3.978754412484612,0.5002406903706491
5.0,6.592180498260888,3.978754412484612,0.5002406903706491
5.5,6.859029624768551,3.978754412484612,0.5002406903706491
6.0,6.980198554708509,3.978754412484612,0.5002406903706491
6.5,7.230318899893831,3.978754412484612,0.5002406903706491
7.0,7.480439245079153,3.978754412484612,0.5002406903706491
7.5,7.730559590264473,3.978754412484612,0.5002406903706491
8.0,7.980679935449804,3.978754412484612,0.5002406903706491
8.5,8.230800280635123,3.978754412484612,0.5002406903706491
9.0,8.480920625820463,3.978754412484612,0.5002406903706491
9.5,8.731040971005777,3.978754412484612,0.5002406903706491
10.0,8.9811613161911,3.978754412484612,0.5002406903706491
10.5,9.23128166137642,3.978754412484612,0.5002406903706491
11.0,9.481402006561762,3.978754412484612,0.5002406903706491
11.5,9.731522351747072,3.978754412484612,0.5002406903706491
12.0,9.9816426969324,3.978754412484612,0.5002406903706491
