iteration,objective,step_size,scaling_calc_time
0,101.08585,0.7331373410703876,0.014990091323852539
1,3.931385381294393,0.8369794895449002,0.015048027038574219
2,0.41372675830276323,0.9102932233075641,0.015278100967407227
3,0.15534338213907362,1.102231071400542,0.015154123306274414
4,0.08709470485354241,,
