x,z
-8.0,-0.4496865230298859
-7.0,0.08993730460597865
-6.0,0.6295611322418422
-5.0,1.1691849598777115
-4.0,1.7088087875135765
-3.0,2.2484326151494445
-2.0,2.7880564427853054
-1.0,3.3276802704211716
0.0,3.867304098057038
1.0,4.406927925692907
2.0,4.946551753328771
3.0,5.486175580964636
4.0,6.025799408600502
5.0,6.5654232362363665
6.0,7.1050470638722345
7.0,7.644670891508099
8.0,8.184294719143965
