x,z,translation,rotation
-12.0,-2.0703748947728147,3.918754887286109,0.4990941485049103
-11.5,-1.8208278205203592,3.918754887286109,0.4990941485049103
-11.0,-1.5712807462679048,3.918754887286109,0.4990941485049103
-10.5,-1.3217336720154502,3.918754887286109,0.4990941485049103
-10.0,-1.0721865977629954,3.918754887286109,0.4990941485049103
-9.5,-0.8226395235105396,3.918754887286109,0.4990941485049103
-9.0,-0.5730924492580842,3.918754887286109,0.4990941485049103
-8.5,-0.3235453750056294,3.918754887286109,0.4990941485049103
-8.0,-0.07399830075317375,3.918754887286109,0.4990941485049103
-7.5,0.17554877349928127,3.918754887286109,0.4990941485049103
-7.0,0.42509584775173626,3.918754887286109,0.4990941485049103
-6.5,0.6746429220041915,3.918754887286109,0.4990941485049103
-6.0,0.9241899962566464,3.918754887286109,0.4990941485049103
-5.5,1.3695916612207488,3.918754887286109,0.4990941485049103
-5.0,1.6824001928109422,3.918754887286109,0.4990941485049103
-4.5,1.9073840992261526,3.918754887286109,0.4990941485049103
-4.0,2.048338782372281,3.918754887286109,0.4990941485049103
-3.5,2.1751261040332794,3.918754887286109,0.4990941485049103
-3.0,2.2343792738270176,3.918754887286109,0.4990941485049103
-2.5,2.2039348356040525,3.918754887286109,0.4990941485049103
-2.0,2.098069034370028,3.918754887286109,0.4990941485049103
-1.5,1.9646961684699589,3.918754887286109,0.4990941485049103
-1.0,1.8727420227343057,3.918754887286109,0.4990941485049103
-0.5,1.885557479236433,3.918754887286109,0.4990941485049103
0.0,2.048856182452951,3.918754887286109,0.4990941485049103
0.5,2.383186319705005,3.918754887286109,0.4990941485049103
1.0,2.8753054217811336,3.918754887286109,0.4990941485049103
1.5,3.479552609832969,3.918754887286109,0.4990941485049103
2.0,4.1240344750461,3.918754887286109,0.4990941485049103
2.5,4.726426032936249,3.918754887286109,0.4990941485049103
3.0,5.229080956567907,3.918754887286109,0.4990941485049103
3.5,5.622403881869481,3.918754887286109,0.4990941485049103
4.0,5.948945974048151,3.918754887286109,0.4990941485049103
4.5,6.462024063161095,3.918754887286109,0.4990941485049103
5.0,6.853130000624678,3.918754887286109,0.4990941485049103
5.5,7.051387130064818,3.918754887286109,0.4990941485049103
6.0,6.91331977831557,3.918754887286109,0.4990941485049103
6.5,7.162866852568025,3.918754887286109,0.4990941485049103
7.0,7.41241392682048,3.918754887286109,0.4990941485049103
7.5,7.661961001072935,3.918754887286109,0.4990941485049103
8.0,7.911508075325392,3.918754887286109,0.4990941485049103
8.5,8.161055149577846,3.918754887286109,0.4990941485049103
9.0,8.4106022238303,3.918754887286109,0.4990941485049103
9.5,8.660149298082754,3.918754887286109,0.4990941485049103
10.0,8.909696372335208,3.918754887286109,0.4990941485049103
10.5,9.159243446587668,3.918754887286109,0.4990941485049103
11.0,9.408790520840121,3.918754887286109,0.4990941485049103
11.5,9.658337595092576,3.918754887286109,0.4990941485049103
12.0,9.90788466934503,3.918754887286109,0.4990941485049103
