x,z
0.0,0.002482199823797507
1.0,0.010728524939450559
2.0,0.00032985132950146163
3.0,-0.01996282949027387
4.0,-0.003949442745869361
5.0,0.12181744242386766
6.0,0.4302537757378542
7.0,0.9331836077221004
8.0,1.571296344936668
9.0,2.243092535291722
10.0,2.859039348190207
11.0,3.3802982909052353
12.0,3.777943104912245
13.0,4.010407512236062
14.0,4.005543964244293
15.0,3.6977142462191135
16.0,3.1461381633637133
17.0,2.5633604608525387
18.0,2.0439366666126455
19.0,1.364134654344217
20.0,0.6843326420757574
21.0,0.004530629807016462
22.0,-0.6752713824614586
23.0,-1.3550733947300522
24.0,-2.0348754069985993
25.0,-2.7146774192672147
26.0,-3.394479431535781
27.0,-4.074281443804211
28.0,-4.754083456072957
