x,z
0.0,-0.002030342568756635
1.0,0.005930468230395022
2.0,-0.0010763789602901055
3.0,-0.013045837661828086
4.0,0.006872670866980304
5.0,0.13006512825916175
6.0,0.4275636033671148
7.0,0.9167574318450642
8.0,1.554765090027906
9.0,2.2439295429865407
10.0,2.880632289498016
11.0,3.4024687541172303
12.0,3.776163375765819
13.0,3.982772687430952
14.0,3.9822863909608404
15.0,3.7176939133972087
16.0,3.1952721347078055
17.0,2.594382021799177
18.0,2.02582536210411
19.0,1.3487244647381365
20.0,0.6716235673721178
21.0,-0.005477329994177441
22.0,-0.6825782273602048
23.0,-1.3596791247263496
24.0,-2.036780022092451
25.0,-2.7138809194586218
26.0,-3.3909818168247488
27.0,-4.068082714190742
28.0,-4.74518361155703
