x,z
0.0,-0.004108361330810219
1.0,0.00658304147479966
2.0,0.00126451622784879
3.0,-0.011801116530160213
4.0,0.00631023258565316
5.0,0.12762554134907741
6.0,0.4253539839059403
7.0,0.9180856466263703
8.0,1.5586385686432012
9.0,2.2460647024172076
10.0,2.8777811455361975
11.0,3.3973146842171316
12.0,3.7748046083855393
13.0,3.987742121808346
14.0,3.9884576925821196
15.0,3.714374610536103
16.0,3.1837042784181224
17.0,2.5863675806154536
18.0,2.0304179609692414
19.0,1.3526233122682
20.0,0.674828663567113
21.0,-0.002965985134251725
22.0,-0.6807606338353489
23.0,-1.3585552825365643
24.0,-2.036349931237732
25.0,-2.7141445799389707
26.0,-3.3919392286401644
27.0,-4.069733877341223
28.0,-4.747528526042584
