x,z
0.0,0.0015420654475649135
1.0,0.010466543099351695
2.0,0.0007679163461910773
3.0,-0.019060212288985662
4.0,-0.0031032601196637226
5.0,0.1220574540150034
6.0,0.4296194023172584
7.0,0.9320611709512725
8.0,1.570555441021522
9.0,2.243365538204423
10.0,2.8601248010475615
11.0,3.381229565825987
12.0,3.777873162010003
13.0,4.009416959919713
14.0,4.004738709715316
15.0,3.6991034693578535
16.0,3.148968232360567
17.0,2.566114851414455
18.0,2.045642328837821
19.0,1.3654787616048938
20.0,0.6853151943719328
21.0,0.005151627138692411
22.0,-0.6750119400942829
23.0,-1.3551755073273766
24.0,-2.0353390745604223
25.0,-2.71550264179354
26.0,-3.3956662090266088
27.0,-4.07582977625954
28.0,-4.755993343492779
