x,z
0.0,0.00013296703670526242
1.0,0.010049914358604932
2.0,0.001400520350821906
3.0,-0.017697247053650972
4.0,-0.0018061738221211553
5.0,0.12244332197438208
6.0,0.4286620640530846
7.0,0.9303327975773256
8.0,1.5694218556220016
9.0,2.2438356439288927
10.0,2.861877551985171
11.0,3.382695834484314
12.0,3.7776806799348748
13.0,4.007729651391979
14.0,4.003422556370409
15.0,3.699990731666894
16.0,3.151136793034254
17.0,2.567355937989777
18.0,2.0446812696972043
19.0,1.36466799868607
20.0,0.684654727674898
21.0,0.004641456663447174
22.0,-0.675371814347739
23.0,-1.3553850853590435
24.0,-2.0353983563702975
25.0,-2.7154116273816293
26.0,-3.395424898392908
27.0,-4.075438169404048
28.0,-4.755451440415499
