x,z
0.0,-0.01500037474125289
1.0,-0.025215184327481953
2.0,-0.028873007215315737
3.0,-0.006706676340189817
4.0,0.07100238492357333
5.0,0.24413561003157436
6.0,0.5396263036181306
7.0,0.9622765387982508
8.0,1.4943421645624508
9.0,2.089307620010845
10.0,2.6747544731497612
11.0,3.1579591525868613
12.0,3.4299481996682157
13.0,3.4121951595925397
14.0,3.0862763985543094
15.0,2.9198703968355355
16.0,2.6943952031656098
17.0,2.4933832357132184
18.0,2.2621657819070187
19.0,1.5478433459935212
20.0,0.8335209100799075
21.0,0.11919847416600993
22.0,-0.5951239617475885
23.0,-1.3094463976613113
24.0,-2.023768833574992
25.0,-2.7380912694887245
26.0,-3.452413705402469
27.0,-4.166736141316009
28.0,-4.881058577229847
