x,z
0.0,-0.0036316797995417103
1.0,0.00638404207039135
2.0,0.0006948494064146348
3.0,-0.012040013992268997
4.0,0.00652965167916086
5.0,0.1282455375646721
6.0,0.42581209324389563
7.0,0.917640121952014
8.0,1.5576572976328702
9.0,2.245645364761989
10.0,2.8786258555009687
11.0,3.3986115707327653
12.0,3.7750135631542427
13.0,3.9863570049550967
14.0,3.986951407764366
15.0,3.7153773934720116
16.0,3.1867214421519887
17.0,2.58839174602917
18.0,2.0292437467937376
19.0,1.3516259143432572
20.0,0.674008081892726
21.0,-0.003609750558079744
22.0,-0.6812275830086182
23.0,-1.358845415459273
24.0,-2.0364632479098863
25.0,-2.7140810803605677
26.0,-3.391698912811206
27.0,-4.069316745261707
28.0,-4.746934577712513
