x,z
0.0,-0.004024695326279101
1.0,0.008431709948098744
2.0,0.0029378143913503336
3.0,-0.013317688036856701
4.0,0.002737125462504033
5.0,0.12415614071565807
6.0,0.42557898422926255
7.0,0.9239403526543817
8.0,1.5650119612382178
9.0,2.2458024668664356
10.0,2.8692319598670615
11.0,3.388683249922056
12.0,3.7761470126397176
13.0,3.999571688699107
14.0,3.997671430482339
15.0,3.7035838580759695
16.0,3.1597428488389445
17.0,2.5700092167930197
18.0,2.03518974005695
19.0,1.3568419809673933
20.0,0.6784942218777934
21.0,0.00014646278791308177
22.0,-0.6782012963017003
23.0,-1.3565490553914312
24.0,-2.0348968144811144
25.0,-2.7132445735708695
26.0,-3.3915923326605837
27.0,-4.069940091750151
28.0,-4.7482878508400255
