x,z
0.0,0.027408975445687073
1.0,-0.0018063266329779427
2.0,-0.030694625661302613
3.0,-0.04057289519086411
4.0,0.0033886566133520665
5.0,0.15565465248966048
6.0,0.46198523008443276
7.0,0.9310153748337876
8.0,1.5340769829330088
9.0,2.2066715978520595
10.0,2.86575515114421
11.0,3.42899312289705
12.0,3.8212463205343155
13.0,3.996289610136641
14.0,3.93633844084488
15.0,3.689505748107645
16.0,3.2082084233032067
17.0,2.6273760833207223
18.0,2.0256701924739673
19.0,1.348554189678884
20.0,0.6714381868837993
21.0,-0.005677815911284918
22.0,-0.682793818706369
23.0,-1.3599098215014522
24.0,-2.037025824296537
25.0,-2.7141418270916198
26.0,-3.3912578298867015
27.0,-4.068373832681786
28.0,-4.745489835476867
