x,z
0.0,-0.020835274568145205
1.0,-0.01794908292760508
2.0,-0.0032583510025421814
3.0,0.03961984427211643
4.0,0.1360750589315059
5.0,0.31657888787379973
6.0,0.5962699337393582
7.0,0.9740614452552024
8.0,1.4282446440551015
9.0,1.915496515396963
10.0,2.3790807844098385
11.0,2.7598846250855775
12.0,3.004742154356057
13.0,3.0827231317227346
14.0,2.98719432846673
15.0,3.221104112172232
16.0,3.1876914879458687
17.0,2.978589505769164
18.0,2.6403358800841383
19.0,1.908285807016957
20.0,1.1762357339497749
21.0,0.44418566088259337
22.0,-0.2878644121845873
23.0,-1.019914485251768
24.0,-1.7519645583189503
25.0,-2.48401463138613
26.0,-3.21606470445331
27.0,-3.948114777520493
28.0,-4.680164850587671
