x,z
0.0,0.001947400570210936
1.0,0.005902442766535662
2.0,0.015505062640553176
3.0,0.03583070774369293
4.0,0.07483070853863574
5.0,0.1406737155030068
6.0,0.23593641398386828
7.0,0.3592669561896278
8.0,0.5035247672597798
9.0,0.656430991216066
10.0,0.8030855774960275
11.0,0.9291591069546046
12.0,1.0239649591433957
13.0,1.0825010003405233
14.0,1.1055007633363623
15.0,2.450051136437878
16.0,3.3631864124262716
17.0,3.8642368966464176
18.0,3.9667319034819126
19.0,3.1204630440770753
20.0,2.274194184672239
21.0,1.4279253252674025
22.0,0.581656465862566
23.0,-0.2646123935422704
24.0,-1.1108812529471068
25.0,-1.9571501123519428
26.0,-2.8034189717567797
27.0,-3.649687831161616
28.0,-4.4959566905664525
