x,z
0.0,0.024796279968998892
1.0,-0.006181542097556095
2.0,-0.03446241173713449
3.0,-0.04140892818340999
4.0,0.0068509614268245575
5.0,0.163634748479888
6.0,0.47187074795789763
7.0,0.9395999060356837
8.0,1.5396013949663088
9.0,2.2094150584623846
10.0,2.867013400848831
11.0,3.428902105449791
12.0,3.8180275929742384
13.0,3.986474538098106
14.0,3.916485585229955
15.0,3.6600425353162755
16.0,3.1763613023497497
17.0,2.6009939342953876
18.0,2.0109209206986636
19.0,1.3374407878839216
20.0,0.6639606550691781
21.0,-0.009519477745564456
22.0,-0.682999610560307
23.0,-1.356479743375049
24.0,-2.029959876189792
25.0,-2.7034400090045336
26.0,-3.376920141819274
27.0,-4.0504002746340175
28.0,-4.723880407448757
