x,z
0.0,0.025845310154412465
1.0,-0.004911820876298077
2.0,-0.033513415070458824
3.0,-0.04133026297414147
4.0,0.005724501328558073
5.0,0.1612749054745396
6.0,0.46895435972837046
7.0,0.9369688820368989
8.0,1.5377855760991836
9.0,2.2084844370327827
10.0,2.8668022729180285
11.0,3.4294975863374764
12.0,3.819937672053597
13.0,3.9905642369603362
14.0,3.923579215161066
15.0,3.6770082523781813
16.0,3.1992588249855816
17.0,2.6257966781217004
18.0,2.034079630137313
19.0,1.3558804962726696
20.0,0.6776813624080245
21.0,-0.0005177714566198185
22.0,-0.678716905321264
23.0,-1.3569160391859076
24.0,-2.0351151730505523
25.0,-2.7133143069151955
26.0,-3.3915134407798373
27.0,-4.069712574644482
28.0,-4.747911708509124
