x,z
-12.0,-2.002146866794538
-11.5,-1.7523776498564176
-11.0,-1.5026084329182718
-10.5,-1.2528392159801434
-10.0,-1.0030699990420082
-9.5,-0.7533007821038686
-9.0,-0.5035315651657372
-8.5,-0.25376234822757937
-8.0,-0.003993131289453389
-7.5,0.24577608564868766
-7.0,0.4955453025868233
-6.5,0.7453145195249504
-6.0,0.995083736463102
-5.5,1.3059087416100108
-5.0,1.5331526965589743
-4.5,1.761102471147446
-4.0,1.9689082761101464
-3.5,2.161914561009982
-3.0,2.2225572474953235
-2.5,2.154516124744033
-2.0,2.0075826852205534
-1.5,1.859441430377935
-1.0,1.785092417386931
-0.5,1.8284623841316916
0.0,2.007908310596965
0.5,2.3279680879985754
1.0,2.783577791351535
1.5,3.3565554139096516
2.0,4.004346968482986
2.5,4.653425056212084
3.0,5.2231989125489395
3.5,5.660334414618027
4.0,5.956881896214948
4.5,6.2573597326346295
5.0,6.532586369640543
5.5,6.806971915300669
6.0,6.9895449429783785
6.5,7.239314159916532
7.0,7.489083376854666
7.5,7.738852593792786
8.0,7.988621810730942
8.5,8.238391027669064
9.0,8.488160244607196
9.5,8.737929461545345
10.0,8.987698678483488
10.5,9.237467895421634
11.0,9.487237112359747
11.5,9.737006329297884
12.0,9.986775546236037
