x,z
-12.0,-2.021992862000787
-11.5,-1.7731047793008452
-11.0,-1.5242166966008819
-10.5,-1.2753286139009337
-10.0,-1.0264405312009788
-9.5,-0.7775524485010183
-9.0,-0.5286643658010677
-8.5,-0.27977628310109026
-8.0,-0.030888200401144737
-7.5,0.21799988229881573
-7.0,0.46688796499877094
-6.5,0.715776047698718
-6.0,0.9646641303986887
-5.5,1.3964933580611785
-5.0,1.6545858233601662
-4.5,1.8374571746619304
-4.0,1.9704193010951143
-3.5,2.123638364685861
-3.0,2.2008515935546025
-2.5,2.17098010515698
-2.0,2.052966989228263
-1.5,1.905423403441295
-1.0,1.8076991724048233
-0.5,1.8224956313890626
0.0,1.987988616120665
0.5,2.3185611960090236
1.0,2.8008093958700373
1.5,3.397002095767846
2.0,4.044250400752327
2.5,4.662112298295077
3.0,5.189062467684872
3.5,5.60408153834857
4.0,5.937475329964587
4.5,6.318479550592816
5.0,6.644555281260263
5.5,6.8874733801374095
6.0,6.9379781151976365
6.5,7.18686619789761
7.0,7.435754280597561
7.5,7.684642363297506
8.0,7.9335304459974765
8.5,8.182418528697418
9.0,8.431306611397373
9.5,8.680194694097342
10.0,8.929082776797298
10.5,9.177970859497268
11.0,9.426858942197207
11.5,9.675747024897158
12.0,9.924635107597126
