x,z
-12.0,-2.4722326288126277
-11.5,-2.2200123331166925
-11.0,-1.9677920374207432
-10.5,-1.715571741724803
-10.0,-1.4633514460288635
-9.5,-1.211131150332914
-9.0,-0.9589108546369722
-8.5,-0.7066905589410082
-8.0,-0.4544702632450721
-7.5,-0.20224996754912228
-7.0,0.04997032814682181
-6.5,0.30219062384275786
-6.0,0.5544109195387157
-5.5,1.265974070241306
-5.0,1.7604641223321646
-4.5,2.0860330553134636
-4.0,2.2728421012583855
-3.5,2.256955413354416
-3.0,2.248775164464952
-2.5,2.2084984876737117
-2.0,2.1262246632633994
-1.5,2.024932839859967
-1.0,1.9603237397951956
-0.5,1.9919064118009602
0.0,2.1651234002442905
0.5,2.498502801120379
1.0,2.9734188647588287
1.5,3.5439313772751966
2.0,4.1497224399793495
2.5,4.734482496604095
3.0,5.275698078585444
3.5,5.785308098588617
4.0,6.306429962460035
4.5,6.653876577152161
5.0,6.849797987957343
5.5,6.854342991369425
6.0,6.607698016241401
6.5,6.859918311937358
7.0,7.112138607633302
7.5,7.364358903329245
8.0,7.616579199025198
8.5,7.868799494721136
9.0,8.121019790417074
9.5,8.373240086113025
10.0,8.625460381808978
10.5,8.877680677504934
11.0,9.129900973200854
11.5,9.382121268896801
12.0,9.634341564592761
