x,z
-12.0,-2.2640962080782705
-11.5,-2.0264506554462187
-11.0,-1.7888051028141527
-10.5,-1.5511595501820978
-10.0,-1.3135139975500447
-9.5,-1.0758684449179778
-9.0,-0.8382228922859217
-8.5,-0.6005773396538423
-8.0,-0.3629317870217895
-7.5,-0.12528623438972453
-7.0,0.11235931824233525
-6.5,0.35000487087438703
-6.0,0.5876504235064601
-5.5,1.3375011809884247
-5.0,1.8896172627405603
-4.5,2.277219018041942
-4.0,2.5204186132149236
-3.5,2.4634296113514464
-3.0,2.4162592800165505
-2.5,2.3454715601218465
-2.0,2.243318585087347
-1.5,2.1308552037318487
-1.0,2.0585645947900386
-0.5,2.081060101378137
0.0,2.240351214435208
0.5,2.5534337812506065
1.0,3.0029114801802512
1.5,3.546215160385184
2.0,4.128196484090706
2.5,4.698374862540822
3.0,5.237079992235273
3.5,5.754821722185335
4.0,6.288706164392165
4.5,6.5628383887593085
5.0,6.677341357330139
5.5,6.601589506331383
6.0,6.291143686675925
6.5,6.528789239307992
7.0,6.766434791940053
7.5,7.004080344572115
8.0,7.241725897204182
8.5,7.4793714498362345
9.0,7.7170170024682925
9.5,7.954662555100355
10.0,8.19230810773242
10.5,8.429953660364493
11.0,8.66759921299653
11.5,8.905244765628591
12.0,9.142890318260669
