x,z
-12.0,-2.0038596400383692
-11.5,-1.7542270782043465
-11.0,-1.5045945163703007
-10.5,-1.2549619545362698
-10.0,-1.0053293927022335
-9.5,-0.7556968308681924
-9.0,-0.5060642690341592
-8.5,-0.2564317072001001
-8.0,-0.006799145366072625
-7.5,0.24283341646796985
-7.0,0.4924659783020069
-6.5,0.7420985401360358
-6.0,0.9917311019700887
-5.5,1.3270352782380233
-5.0,1.5563346213326734
-4.5,1.7709555189892945
-4.0,1.962278612540729
-3.5,2.1519079263105914
-3.0,2.219449680931345
-2.5,2.159989268315634
-2.0,2.0176545177170455
-1.5,1.8676469777081286
-1.0,1.7873021503534714
-0.5,1.8245369933753397
0.0,2.001053060952015
0.5,2.3231444117100626
1.0,2.7844810661524257
1.5,3.363685563019423
2.0,4.013811100146332
2.5,4.658188657001062
3.0,5.218572786892719
3.5,5.647487525383334
4.0,5.946412391254223
4.5,6.264616462448316
5.0,6.554725299604045
5.5,6.827242039380389
6.0,6.982912585987001
6.5,7.232545147821055
7.0,7.48217770965509
7.5,7.731810271489113
8.0,7.981442833323169
8.5,8.231075395157195
9.0,8.480707956991225
9.5,8.73034051882528
10.0,8.979973080659319
10.5,9.22960564249337
11.0,9.479238204327384
11.5,9.728870766161425
12.0,9.978503327995476
