x,z
-8.0,6.499915987667748e-07
-7.0,0.4988056921498272
-6.0,0.9976107343082727
-5.0,1.4964157764666197
-4.0,1.9952208186249099
-3.0,2.4940258607832133
-2.0,2.9928309029415194
-1.0,3.4916359450998495
0.0,3.9904409872581477
1.0,4.489246029416447
2.0,4.988051071574757
3.0,5.486856113733062
4.0,5.985661155891403
5.0,6.484466198049697
6.0,6.98327124020796
7.0,7.482076282366286
8.0,7.980881324524624
