x,z,translation,rotation
-12.0,-2.034642570274871,3.9603367376295386,0.4995816089919891
-11.5,-1.7848517657768561,3.9603367376295386,0.4995816089919891
-11.0,-1.5350609612826138,3.9603367376295386,0.4995816089919891
-10.5,-1.2852701567864429,3.9603367376295386,0.4995816089919891
-10.0,-1.0354793522916483,3.9603367376295386,0.4995816089919891
-9.5,-0.785688547794978,3.9603367376295386,0.4995816089919891
-9.0,-0.5358977432981451,3.9603367376295386,0.4995816089919891
-8.5,-0.28610693880265076,3.9603367376295386,0.4995816089919891
-8.0,-0.03631613430659242,3.9603367376295386,0.4995816089919891
-7.5,0.21347467018884678,3.9603367376295386,0.4995816089919891
-7.0,0.463265474685988,3.9603367376295386,0.4995816089919891
-6.5,0.7130562791814957,3.9603367376295386,0.4995816089919891
-6.0,0.9628470836779142,3.9603367376295386,0.4995816089919891
-5.5,1.2353811292593044,3.9603367376295386,0.4995816089919891
-5.0,1.5231472261341636,3.9603367376295386,0.4995816089919891
-4.5,1.8094767140605452,3.9603367376295386,0.4995816089919891
-4.0,2.0474163906497513,3.9603367376295386,0.4995816089919891
-3.5,2.1657990332547357,3.9603367376295386,0.4995816089919891
-3.0,2.196294691949078,3.9603367376295386,0.4995816089919891
-2.5,2.1472781937321015,3.9603367376295386,0.4995816089919891
-2.0,2.0482902608199622,3.9603367376295386,0.4995816089919891
-1.5,1.9458883236658016,3.9603367376295386,0.4995816089919891
-1.0,1.893812207298464,3.9603367376295386,0.4995816089919891
-0.5,1.94024636841627,3.9603367376295386,0.4995816089919891
0.0,2.118301262396609,3.9603367376295386,0.4995816089919891
0.5,2.4398342573290215,3.9603367376295386,0.4995816089919891
1.0,2.8929840802488505,3.9603367376295386,0.4995816089919891
1.5,3.444639374249218,3.9603367376295386,0.4995816089919891
2.0,4.046619759900329,3.9603367376295386,0.4995816089919891
2.5,4.645194568995744,3.9603367376295386,0.4995816089919891
3.0,5.193817865758652,3.9603367376295386,0.4995816089919891
3.5,5.662953452203051,3.9603367376295386,0.4995816089919891
4.0,6.044218140136726,3.9603367376295386,0.4995816089919891
4.5,6.30591366337672,3.9603367376295386,0.4995816089919891
5.0,6.519125051587936,3.9603367376295386,0.4995816089919891
5.5,6.730855353337011,3.9603367376295386,0.4995816089919891
6.0,6.957826391581405,3.9603367376295386,0.4995816089919891
6.5,7.207617196077348,3.9603367376295386,0.4995816089919891
7.0,7.457408000573225,3.9603367376295386,0.4995816089919891
7.5,7.707198805068898,3.9603367376295386,0.4995816089919891
8.0,7.9569896095653485,3.9603367376295386,0.4995816089919891
8.5,8.206780414061752,3.9603367376295386,0.4995816089919891
9.0,8.45657121855745,3.9603367376295386,0.4995816089919891
9.5,8.706362023053305,3.9603367376295386,0.4995816089919891
10.0,8.956152827550133,3.9603367376295386,0.4995816089919891
10.5,9.205943632045443,3.9603367376295386,0.4995816089919891
11.0,9.455734436540675,3.9603367376295386,0.4995816089919891
11.5,9.705525241037535,3.9603367376295386,0.4995816089919891
12.0,9.955316045533873,3.9603367376295386,0.4995816089919891
