x,z
-12.0,-2.023880201562887
-11.5,-1.773752762350164
-11.0,-1.5236253231374175
-10.5,-1.2734978839246864
-10.0,-1.0233704447119507
-9.5,-0.773243005499209
-9.0,-0.5231155662864759
-8.5,-0.27298812707371656
-8.0,-0.022860687860988896
-7.5,0.22726675135175367
-7.0,0.47739419056449095
-6.5,0.72752162977722
-6.0,0.9776490689899731
-5.5,1.3438281367166744
-5.0,1.579383686259377
-4.5,1.7806241527524949
-4.0,1.9519894395168529
-3.5,2.1342846342741075
-3.0,2.208851058517228
-2.5,2.1610702814206455
-2.0,2.026928309756163
-1.5,1.8769567551813682
-1.0,1.7902047817099236
-0.5,1.8199430931061784
0.0,1.99329329498225
0.5,2.3192433943111146
1.0,2.7892391165480968
1.5,3.3765840331407766
2.0,4.0285301909564435
2.5,4.66592693377677
3.0,5.215122683401355
3.5,5.637126582219837
4.0,5.94406409954356
4.5,6.284606597721135
5.0,6.590613453486062
5.5,6.857777244255972
6.0,6.980707610095688
6.5,7.2308350493084435
7.0,7.480962488521178
7.5,7.7310899277338985
8.0,7.981217366946655
8.5,8.231344806159381
9.0,8.481472245372114
9.5,8.731599684584866
10.0,8.98172712379761
10.5,9.231854563010357
11.0,9.481982002223075
11.5,9.732109441435814
12.0,9.982236880648566
