x,z
-12.0,-2.0456589867326613
-11.5,-1.7954375048867939
-11.0,-1.5452160230409033
-10.5,-1.294994541195028
-10.0,-1.0447730593491467
-9.5,-0.7945515775032599
-9.0,-0.5443300956573824
-8.5,-0.29410861381147835
-8.0,-0.043887131965606174
-7.5,0.20633434988028104
-7.0,0.4565558317261629
-6.5,0.706777313572037
-6.0,0.9569987954179342
-5.5,1.3733340465107755
-5.0,1.625319878010002
-4.5,1.811766604649622
-4.0,1.9537401013798203
-3.5,2.116368050957117
-3.0,2.195355743510204
-2.5,2.1630738996564136
-2.0,2.0423943945050165
-1.5,1.8949084709361814
-1.0,1.8002594356211663
-0.5,1.8192278353834255
0.0,1.9875577604826142
0.5,2.318446313807128
1.0,2.799591876107295
1.5,3.3957077488809984
2.0,4.045967158256751
2.5,4.669804202792083
3.0,5.202614734221008
3.5,5.619201227652378
4.0,5.94602828542934
4.5,6.318881407846222
5.0,6.642392348127767
5.5,6.893274008473827
6.0,6.962314359719123
6.5,7.212535841565023
7.0,7.4627573234109015
7.5,7.712978805256772
8.0,7.963200287102668
8.5,8.213421768948539
9.0,8.46364325079442
9.5,8.713864732640314
10.0,8.964086214486198
10.5,9.214307696332094
11.0,9.464529178177958
11.5,9.714750660023839
12.0,9.964972141869733
