x,z
-12.0,-2.001681001030195
-11.5,-1.751868718767416
-11.0,-1.5020564365046107
-10.5,-1.2522441542418234
-10.0,-1.002431871979029
-9.5,-0.7526195897162302
-9.0,-0.5028073074534394
-8.5,-0.25299502519062245
-8.0,-0.0031827429278371315
-7.5,0.24662953933496323
-7.0,0.49644182159775807
-6.5,0.7462541038605446
-6.0,0.9960663861233555
-5.5,1.2982492964708316
-5.0,1.5254586434797488
-4.5,1.7585192623943195
-4.0,1.9718725117609894
-3.5,2.1651737338870385
-3.0,2.2230479740721023
-2.5,2.152334570740083
-2.0,2.004360002540654
-1.5,1.8571780636113966
-1.0,1.7846994975429324
-0.5,1.8297234363633657
0.0,2.009964863646726
0.5,2.3295724743474095
1.0,2.783680399967295
1.5,3.3546769545326316
2.0,4.001278707199516
2.5,4.651379619194259
3.0,5.224082189898946
3.5,5.664485211963388
4.0,5.9611765964670935
4.5,6.255644400270423
5.0,6.525138281089764
5.5,6.799436142991128
6.0,6.991561160430454
6.5,7.241373442693268
7.0,7.491185724956059
7.5,7.740998007218839
8.0,7.990810289481657
8.5,8.240622571744433
9.0,8.490434854007226
9.5,8.740247136270037
10.0,8.990059418532839
10.5,9.23987170079564
11.0,9.489683983058415
11.5,9.739496265321211
12.0,9.989308547584024
