x,z
-12.0,-2.0065741406560442
-11.5,-1.7565374371266824
-11.0,-1.5065007335972944
-10.5,-1.256464030067924
-10.0,-1.0064273265385468
-9.5,-0.7563906230091653
-9.0,-0.5063539194797916
-8.5,-0.2563172159503918
-8.0,-0.006280512421023572
-7.5,0.2437561911083596
-7.0,0.49379289463773746
-6.5,0.7438295981671067
-6.0,0.9938663016965004
-5.5,1.2931848497779974
-5.0,1.5206294364885
-4.5,1.7556554471620862
-4.0,1.9710158159893976
-3.5,2.1645131877132835
-3.0,2.221626707716657
-2.5,2.150308311040711
-2.0,2.002326249578315
-1.5,1.8557693725942324
-1.0,1.784126365176539
-0.5,1.8298633802890627
0.0,2.0105784018544934
0.5,2.330331212723508
1.0,2.78427735715391
1.5,3.3548937744454084
2.0,4.001277196834511
2.5,4.651863964093988
3.0,5.225742032383088
3.5,5.667562893881554
4.0,5.96469609473361
4.5,6.257271743352074
5.0,6.524851296082726
5.5,6.799144584746281
6.0,6.994747186401587
6.5,7.244783889930984
7.0,7.494820593460358
7.5,7.7448572969897205
8.0,7.994894000519121
8.5,8.24493070404848
9.0,8.494967407577857
9.5,8.74500411110725
10.0,8.995040814636637
10.5,9.245077518166017
11.0,9.495114221695378
11.5,9.745150925224753
12.0,9.995187628754152
