x,z
-12.0,-2.0015529424515983
-11.5,-1.751728911288494
-11.0,-1.5019048801253632
-10.5,-1.2520808489622501
-10.0,-1.0022568177991302
-9.5,-0.7524327866360059
-9.0,-0.5026087554728895
-8.5,-0.2527847243097469
-8.0,-0.0029606931466360236
-7.5,0.24686333801648996
-7.0,0.4966873691796104
-6.5,0.7465114003427225
-6.0,0.9963354315058588
-5.5,1.2960245874630356
-5.0,1.5233064142219503
-4.5,1.7578785594644497
-4.0,1.9727832813705979
-3.5,2.1660590940864246
-3.0,2.223105491468773
-2.5,2.1516839041712834
-2.0,2.003492973686327
-1.5,1.8566215914080437
-1.0,1.784633534800162
-0.5,1.8300488532812653
0.0,2.0104796615849794
0.5,2.3299983224295095
1.0,2.7837594336028078
1.5,3.354231206454542
2.0,4.000449340999608
2.5,4.650755452626421
3.0,5.224235699441677
3.5,5.665613157237915
4.0,5.962466740067408
4.5,6.2552464160862735
5.0,6.523040762339244
5.5,6.797224118713723
6.0,6.99211217942077
6.5,7.24193621058391
7.0,7.491760241747027
7.5,7.741584272910132
8.0,7.991408304073276
8.5,8.241232335236377
9.0,8.491056366399498
9.5,8.740880397562632
10.0,8.990704428725762
10.5,9.240528459888885
11.0,9.490352491051988
11.5,9.740176522215108
12.0,9.990000553378248
