x,z
-12.0,-2.012027663474456
-11.5,-1.7619602527887814
-11.0,-1.511892842103082
-10.5,-1.261825431417399
-10.0,-1.01175802073171
-9.5,-0.7616906100460165
-9.0,-0.5116231993603305
-8.5,-0.26155578867461887
-8.0,-0.01148837798893862
-7.5,0.2385790326967565
-7.0,0.48864644338244634
-6.5,0.7387138540681276
-6.0,0.9887812647538331
-5.5,1.3139278153089362
-5.0,1.542291008127442
-4.5,1.7626151226385376
-4.0,1.9612734471572728
-3.5,2.1531556429240792
-3.0,2.218370760485081
-2.5,2.1555885341317254
-2.0,2.011512739828403
-1.5,1.862598248280039
-1.0,1.7853031892640085
-0.5,1.8257547037659312
0.0,2.0040368979517518
0.5,2.3256149328466678
1.0,2.7847901996557485
1.5,3.3617468718344825
2.0,4.011494412194257
2.5,4.658558622553849
3.0,5.223487173597814
3.5,5.6561286997627995
4.0,5.954028024803583
4.5,6.264876067181226
5.0,6.549149923550986
5.5,6.823050682526246
6.0,6.990399121210408
6.5,7.240466531896115
7.0,7.490533942581803
7.5,7.740601353267478
8.0,7.990668763953188
8.5,8.240736174638865
9.0,8.49080358532455
9.5,8.740870996010253
10.0,8.990938406695946
10.5,9.24100581738165
11.0,9.491073228067316
11.5,9.74114063875301
12.0,9.991208049438715
