x,z
-12.0,-2.0028118711380407
-11.5,-1.7531006802408156
-11.0,-1.503389489343565
-10.5,-1.253678298446331
-10.0,-1.0039671075490915
-9.5,-0.754255916651847
-9.0,-0.5045447257546101
-8.5,-0.2548335348573476
-8.0,-0.005122343960116598
-7.5,0.2445888469371294
-7.0,0.49430003783437004
-6.5,0.7440112287316021
-6.0,0.9937224196288585
-5.5,1.315350693912627
-5.0,1.5431783644206838
-4.5,1.7650276983098965
-4.0,1.9656426045711262
-3.5,2.1575693530724864
-3.0,2.2214395419873396
-2.5,2.1570687577599803
-2.0,2.0119285893216765
-1.5,1.8628177163433213
-1.0,1.7858886790205686
-0.5,1.826729668533019
0.0,2.0049660922386456
0.5,2.3258233099302017
1.0,2.783777453359424
1.5,3.359452685585336
2.0,4.008453000278084
2.5,4.6557192444825555
3.0,5.221477354892992
3.5,5.654784564926634
4.0,5.951930364219872
4.5,6.260157841750578
5.0,6.542204672683646
5.5,6.816114973164683
6.0,6.986791001162653
6.5,7.236502192059913
7.0,7.486213382957151
7.5,7.735924573854376
8.0,7.985635764751638
8.5,8.235346955648865
9.0,8.4850581465461
9.5,8.734769337443355
10.0,8.984480528340601
10.5,9.234191719237852
11.0,9.48390291013507
11.5,9.733614101032314
12.0,9.983325291929571
