x,z
-12.0,-2.0089457611616073
-11.5,-1.7595760055299818
-11.0,-1.5102062498983333
-10.5,-1.2608364942666994
-10.0,-1.011466738635062
-9.5,-0.7620969830034177
-9.0,-0.5127272273717824
-8.5,-0.2633574717401208
-8.0,-0.013987716108490924
-7.5,0.2353820395231539
-7.0,0.4847517951547935
-6.5,0.7341215507864247
-6.0,0.9834913064180799
-5.5,1.359240174815885
-5.0,1.5969319024606774
-4.5,1.793869954940783
-4.0,1.9583084947216105
-3.5,2.1363985984284564
-3.0,2.2116200568717095
-2.5,2.1664278552516456
-2.0,2.0340791475157833
-1.5,1.8833795024764735
-1.0,1.793709696116316
-0.5,1.8200337764810972
0.0,1.9913125798340272
0.5,2.317435334307785
1.0,2.7890693412220746
1.5,3.377699144623482
2.0,4.028756374399337
2.5,4.6625594461125806
3.0,5.207190881508289
3.5,5.6265238065136245
4.0,5.935902888026391
4.5,6.282926822048845
5.0,6.592794545535519
5.5,6.856844431097074
6.0,6.96836544157745
6.5,7.217735197209107
7.0,7.467104952840744
7.5,7.716474708472369
8.0,7.965844464104026
8.5,8.215214219735653
9.0,8.46458397536729
9.5,8.713953730998945
10.0,8.963323486630589
10.5,9.212693242262239
11.0,9.462062997893861
11.5,9.711432753525502
12.0,9.960802509157155
