x,z
-12.0,-2.0878224388452598
-11.5,-1.8374239570631072
-11.0,-1.5870254752809347
-10.5,-1.3366269934987778
-10.0,-1.0862285117166144
-9.5,-0.835830029934445
-9.0,-0.5854315481522856
-8.5,-0.33503306637009933
-8.0,-0.08463458458794482
-7.5,0.16576389719422452
-7.0,0.4161623789763884
-6.5,0.6665608607585447
-6.0,0.9169593425407239
-5.5,1.395902377990685
-5.0,1.6789207374924275
-4.5,1.8614267031338754
-4.0,1.9777851439390166
-3.5,2.107508881699334
-3.0,2.1815546236572034
-2.5,2.1612722301688816
-2.0,2.055887720436693
-1.5,1.9158827784710548
-1.0,1.8186778036317035
-0.5,1.8307494669535755
0.0,1.9957045842609358
0.5,2.3305993794385187
1.0,2.8194432250852164
1.5,3.4189755876227634
2.0,4.062199182485395
2.5,4.670274289288718
3.0,5.1901366271354865
3.5,5.611162361858693
4.0,5.972190967847043
4.5,6.374394364935015
5.0,6.704768259400083
5.5,6.924417275525154
6.0,6.926522905312684
6.5,7.1769213870948665
7.0,7.42731986887703
7.5,7.677718350659181
8.0,7.928116832441358
8.5,8.178515314223514
9.0,8.428913796005675
9.5,8.67931227778785
10.0,8.929710759570016
10.5,9.180109241352197
11.0,9.430507723134342
11.5,9.680906204916502
12.0,9.931304686698683
