x,z
-12.0,-2.005658824165181
-11.5,-1.7561345907066488
-11.0,-1.5066103572480936
-10.5,-1.2570861237895534
-10.0,-1.0075618903310084
-9.5,-0.7580376568724578
-9.0,-0.5085134234139157
-8.5,-0.25898918995534725
-8.0,-0.009464956496810627
-7.5,0.240059276961741
-7.0,0.4895835104202873
-6.5,0.7391077438788254
-6.0,0.9886319773373871
-5.5,1.3414941078953238
-5.0,1.57373631012566
-4.5,1.7799647078053178
-4.0,1.9593807415820716
-3.5,2.1447883930675076
-3.0,2.2162806774329447
-2.5,2.1631882313060906
-2.0,2.024994261798279
-1.5,1.8743401103676451
-1.0,1.7896950920371577
-0.5,1.8220893863159393
0.0,1.996292701731798
0.5,2.3201334415450607
1.0,2.7860380104072395
1.5,3.3696295105315603
2.0,4.020582057180193
2.5,4.660623122136813
3.0,5.214013489423581
3.5,5.638113894445976
4.0,5.940718074667723
4.5,6.271682784117473
5.0,6.571149019793348
5.5,6.840741621580652
6.0,6.97721358034252
6.5,7.226737813801083
7.0,7.476262047259627
7.5,7.725786280718157
8.0,7.9753105141767255
8.5,8.224834747635256
9.0,8.474358981093799
9.5,8.72388321455236
10.0,8.973407448010912
10.5,9.222931681469468
11.0,9.472455914927995
11.5,9.721980148386544
12.0,9.971504381845104
