x,z
-12.0,-2.0131174570018677
-11.5,-1.763044047111174
-11.0,-1.512970637220456
-10.5,-1.2628972273297543
-10.0,-1.0128238174390471
-9.5,-0.7627504075483347
-9.0,-0.5126769976576302
-8.5,-0.26260358776689985
-8.0,-0.012530177876201073
-7.5,0.23754323201451266
-7.0,0.48761664190522097
-6.5,0.7376900517959211
-6.0,0.9877634616866453
-5.5,1.3173987769073967
-5.0,1.5462408472682632
-4.5,1.7642062637025426
-4.0,1.9598515753489054
-3.5,2.151046851376914
-3.0,2.2175130637541174
-2.5,2.1563682880868473
-2.0,2.0132328037996228
-1.5,1.8640516524798634
-1.0,1.7856777206311776
-0.5,1.8249950394233483
0.0,2.0027556753442455
0.5,2.3247697152094107
1.0,2.7850803717949044
1.5,3.3632287307052624
2.0,4.013394303062316
2.5,4.659566735072151
3.0,5.2227801006838
3.5,5.654005661832242
4.0,5.952490600851601
4.5,6.266617912797676
5.0,6.553566852358163
5.5,6.827058314148297
6.0,6.989525299063667
6.5,7.239598708954392
7.0,7.489672118845099
7.5,7.739745528735793
8.0,7.989818938626521
8.5,8.239892348517218
9.0,8.48996575840792
9.5,8.740039168298644
10.0,8.990112578189354
10.5,9.240185988080077
11.0,9.490259397970762
11.5,9.740332807861474
12.0,9.990406217752197
