x,z
-12.0,-2.988354308480144
-11.5,-2.7335366000567465
-11.0,-2.4787188916333385
-10.5,-2.223901183209941
-10.0,-1.9690834747865438
-9.5,-1.7142657663631367
-9.0,-1.4594480579397358
-8.5,-1.2046303495163135
-8.0,-0.9498126410929197
-7.5,-0.6949949326695117
-7.0,-0.44017722424610817
-6.5,-0.18535951582271526
-6.0,0.06945819260070052
-5.5,0.8926765508889969
-5.0,1.574016510854039
-4.5,2.1232485511605024
-4.0,2.5407935516379583
-3.5,2.492982065912474
-3.0,2.4468975284135324
-2.5,2.3826629730279585
-2.0,2.3000431992892345
-1.5,2.2205448254038256
-1.0,2.1873392998077437
-0.5,2.246348236402679
0.0,2.4325887209627775
0.5,2.7598585663955832
1.0,3.213733510087719
1.5,3.758710717984825
2.0,4.348787168417031
2.5,4.941528436167136
3.0,5.517612643856257
3.5,6.080398728659091
4.0,6.6532520903111205
4.5,6.776631003185043
5.0,6.748091128418981
5.5,6.557251621978001
6.0,6.1850831947624005
6.5,6.4399009031858085
7.0,6.694718611609213
7.5,6.9495363200326175
8.0,7.204354028456022
8.5,7.459171736879423
9.0,7.713989445302815
9.5,7.968807153726228
10.0,8.22362486214963
10.5,8.478442570573051
11.0,8.733260278996433
11.5,8.988077987419835
12.0,9.242895695843252
