x,z
-12.0,-2.0025597686255017
-11.5,-1.7528272596901846
-11.0,-1.503094750754842
-10.5,-1.253362241819516
-10.0,-1.0036297328841846
-9.5,-0.7538972239488477
-9.0,-0.5041647150135191
-8.5,-0.2544322060781644
-8.0,-0.004699697142841352
-7.5,0.2450328117924967
-7.0,0.4947653207278294
-6.5,0.7444978296631535
-6.0,0.994230338598502
-5.5,1.311978634389205
-5.0,1.5395334846102289
-4.5,1.763535724499199
-4.0,1.9667567403430117
-3.5,2.1591530153640184
-3.0,2.2218954197645138
-2.5,2.1561755598087284
-2.0,2.01033934503372
-1.5,1.8615490554134397
-1.0,1.7855674255271
-0.5,1.8273613254788084
0.0,2.0060529363
0.5,2.3266003705659766
1.0,2.783667123951596
1.5,3.3583555387127095
2.0,4.006955551139692
2.5,4.654929581400091
3.0,5.222163397052761
3.5,5.6568110528404105
4.0,5.953652279565578
4.5,6.259075122313214
5.0,6.538717347293373
5.5,6.81286670179473
6.0,6.987810553046507
6.5,7.2375430619818575
7.0,7.487275570917188
7.5,7.737008079852505
8.0,7.986740588787857
8.5,8.236473097723177
9.0,8.486205606658505
9.5,8.735938115593854
10.0,8.985670624529192
10.5,9.235403133464535
11.0,9.485135642399845
11.5,9.73486815133518
12.0,9.984600660270528
