x,z
-12.0,-4.419045341833083
-11.5,-4.157104592739046
-11.0,-3.895163843644994
-10.5,-3.6332230945509494
-10.0,-3.371282345456912
-9.5,-3.10934159636286
-9.0,-2.847400847268812
-8.5,-2.585460098174753
-8.0,-2.3235193490807156
-7.5,-2.061578599986664
-7.0,-1.7996378508926156
-6.5,-1.537697101798578
-6.0,-1.275756352704521
-5.5,-0.5724548603899784
-5.0,0.1562274202373326
-4.5,0.8990029116795095
-4.0,1.6360685720408612
-3.5,1.801915814290027
-3.0,1.9397354065151349
-2.5,2.0520313169989377
-2.0,2.1498740764854665
-1.5,2.2521615247058895
-1.0,2.381906600391578
-0.5,2.560621475514642
0.0,2.80348979501227
0.5,3.115974998533394
1.0,3.4926883543162326
1.5,3.918644764731868
2.0,4.372722187939436
2.5,4.832514828544074
3.0,5.279968777929956
3.5,5.7048451782321905
4.0,6.105318779565589
4.5,5.8627292697503215
5.0,5.589771176134169
5.5,5.302888764037084
6.0,5.010821625552607
6.5,5.2727623746466525
7.0,5.534703123740709
7.5,5.7966438728347605
8.0,6.058584621928796
8.5,6.320525371022844
9.0,6.582466120116882
9.5,6.844406869210934
10.0,7.106347618304982
10.5,7.368288367399034
11.0,7.630229116493073
11.5,7.892169865587121
12.0,8.154110614681173
