iteration,objective,step_size
0,1292.5,0.00017307022583505085
1,671.7785888695929,0.00034614046306837953
2,621.5343152511864,0.0005192107003017082
3,571.4095917569163,0.0002800335211870685
4,528.049730765867,0.000972314470120384
5,465.1014044870826,0.00017307022583505085
6,419.7191183848816,0.0019193784212476175
7,333.9980622109676,0.00017307022583505085
8,273.9986369426774,0.0009062075238853184
9,243.7527037297303,0.0002391771720701165
10,220.0785902987246,0.0017463081357304054
11,180.73729018077148,0.00017307022583505085
12,152.50153747842296,0.0010131708376801378
13,135.56270269429146,0.00017307022583505085
14,123.372134303265,0.0018785220255097693
15,101.96156410628075,0.00017307022583505085
16,86.3321706062376,0.0009062075238853184
17,78.39967356080166,0.0002391771720701165
18,72.22136499668483,0.0017463081357304054
19,61.864260008575364,0.00017307022583505085
20,54.50268639143126,0.0010131708376801378
21,50.024915387276266,0.00017307022583505085
22,46.839905801351705,0.0018785220255097693
23,41.13885845610903,0.00017307022583505085
24,37.058646053764946,0.000972314470120384
25,34.91387197293498,0.00017307022583505085
26,33.29101338149354,0.0018785220255097693
27,30.346012495260815,0.00017307022583505085
28,28.266715349803345,0.000972314470120384
29,27.14583474612102,0.00017307022583505085
30,26.315126023388316,0.0019193784212476175
31,24.749790998401267,0.00017307022583505085
32,23.643728476412576,0.000972314470120384
33,23.058902999120455,0.00017307022583505085
34,22.61669283824566,0.0019854853560844054
35,21.77965028784588,0.00017307022583505085
36,21.149487515236128,0.0009062075238853184
37,20.84387357618481,0.0002391771720701165
38,20.59381353675624,0.0018124150705671935
39,20.159324945838478,0.00017307022583505085
40,19.834490227559307,0.0010792777725169254
41,19.630383587662806,0.00017307022583505085
42,19.470474934411364,0.0018785220255097693
43,19.2026331677381,0.00017307022583505085
44,18.989649764406057,0.0010792777725169254
45,18.86015509713087,0.00017307022583505085
46,18.754540755873922,0.0019193784212476175
47,18.57018343725137,0.00017307022583505085
48,18.422099082917796,0.0010792777725169254
49,18.326670146503947,0.00017307022583505085
50,18.25206175506564,0.0020924486470826685
51,18.102363967812238,0.00017307022583505085
52,17.97933392425785,0.0010792777725169254
53,17.905247686560386,0.00017307022583505085
54,17.843099962692282,0.0021585555933177343
55,17.718834465873044,0.00017307022583505085
56,17.60887793838498,0.0010131708376801378
57,17.545594763409206,0.00017307022583505085
58,17.495676028449076,0.0024794454820645565
59,17.368833555450646,0.00017307022583505085
60,17.256420503660188,0.0009062075238853184
61,17.202440523657582,0.0002391771720701165
62,17.1554457435368,0.0023063752334329486
63,17.043441784547444,0.00017307022583505085
64,16.945557141164286,0.0010131708376801378
65,16.890350674905694,0.00017307022583505085
66,16.84579720374231,0.0025455524055030656
67,16.73065049254234,0.00017307022583505085
68,16.62469707897017,0.0009062075238853184
69,16.57534619799469,0.0002391771720701165
70,16.531232337296583,0.0023063752334329486
71,16.427556572573348,0.00017307022583505085
72,16.335003100602503,0.0010131708376801378
73,16.282827553880633,0.0002391771720701165
74,16.235675800230325,0.0020263417052013575
75,16.1460715994498,0.00017307022583505085
76,16.065151905077204,0.0011862410450723868
77,16.009099374950225,0.00017307022583505085
78,15.959710489968172,0.0020263417052013575
79,15.872004139333743,0.00017307022583505085
80,15.792412548565006,0.0011201341357229247
81,15.737728260709007,0.00017307022583505085
82,15.693776299460325,0.002265518884315997
83,15.597506294498274,0.00017307022583505085
84,15.511815227100065,0.0010792777725169254
85,15.461575180913835,0.00017307022583505085
86,15.417863715878003,0.002265518884315997
87,15.324668241914523,0.00017307022583505085
88,15.239216641514309,0.0010131708376801378
89,15.190630053134162,0.0002391771720701165
90,15.147013945770315,0.0020263417052013575
91,15.063269438809668,0.00017307022583505085
92,14.98851847603893,0.0011862410450723868
93,14.936079104870807,0.00017307022583505085
94,14.890407860531264,0.0020263417052013575
95,14.808170142867198,0.00017307022583505085
96,14.734630326100344,0.0011862410450723868
97,14.683124144502067,0.00017307022583505085
98,14.638197924736318,0.0020263417052013575
99,14.557433157047795,0.00017307022583505085
100,14.485084434518935,0.0011862410450723868
101,14.434492280584973,0.00017307022583505085
102,14.390298606232873,0.0020263417052013575
103,14.310977284716213,0.00017307022583505085
104,14.239800154940754,0.0011862410450723868
105,14.190104615565888,0.00017307022583505085
106,14.146631380560446,0.0020263417052013575
107,14.068726256545581,0.00017307022583505085
108,13.998701638680553,0.0011862410450723868
109,13.949886262164584,0.00017307022583505085
110,13.90712163670418,0.0020263417052013575
111,13.830606748325433,0.00017307022583505085
112,13.761715919409742,0.0011862410450723868
113,13.713764847944432,0.00017307022583505085
114,13.671697231934676,0.0020263417052013575
115,13.596547451152833,0.00017307022583505085
116,13.52877201438063,0.0011862410450723868
117,13.481669811137612,0.00017307022583505085
118,13.440287810953661,0.0020263417052013575
119,13.366478629444256,0.00017307022583505085
120,13.299800496860774,0.0011862410450723868
121,13.253532063294866,0.00017307022583505085
