x,z
0.0,-0.003951921492929404
1.0,0.006513142690777737
2.0,0.0010741305175011515
3.0,-0.011875294492258806
4.0,0.006390787615490502
5.0,0.1278355246199398
6.0,0.42550093159292396
7.0,0.9179255773885968
8.0,1.5583055032759363
9.0,2.245932204074044
10.0,2.8780781200186163
11.0,3.397754944211757
12.0,3.7748650955415766
13.0,3.987261591824014
14.0,3.9879505948530114
15.0,3.715106962699711
16.0,3.185400009807873
17.0,2.5879076487747765
18.0,2.0309644091389427
19.0,1.353042199281611
20.0,0.6751199894242297
21.0,-0.002802220433426434
22.0,-0.6807244302908153
23.0,-1.358646640148321
24.0,-2.0365688500057826
25.0,-2.7144910598633123
26.0,-3.392413269720803
27.0,-4.070335479578151
28.0,-4.748257689435805
