x,z
0.0,-0.004229567859646125
1.0,0.00664090513519745
2.0,0.0014148882022324417
3.0,-0.01174702323258408
4.0,0.006240883423860722
5.0,0.12745737345638258
6.0,0.4252425977386435
7.0,0.9182210257438513
8.0,1.5589061011967154
9.0,2.246163610550442
10.0,2.877534789158868
11.0,3.3969612269555114
12.0,3.7747648106857534
13.0,3.988137705045497
14.0,3.9888642756198074
15.0,3.714448890253072
16.0,3.1835113582907404
17.0,2.58664309958771
18.0,2.0316652359362415
19.0,1.3536387187911143
20.0,0.6756122016459385
21.0,-0.0024143154995149296
22.0,-0.6804408326447009
23.0,-1.3584673497900048
24.0,-2.036493866935261
25.0,-2.7145203840805867
26.0,-3.39254690122587
27.0,-4.0705734183710165
28.0,-4.748599935516472
