x,z
0.0,-0.003870825207734472
1.0,0.006478792818840057
2.0,0.0009768641561746306
3.0,-0.01191547546710623
4.0,0.006429030815916379
5.0,0.12794166069945037
6.0,0.42557844682753193
7.0,0.9178483225510367
8.0,1.558137488239018
9.0,2.245861475595139
10.0,2.878223812080162
11.0,3.3979768138959807
12.0,3.774899350910748
13.0,3.987022675284785
14.0,3.9876922619871253
15.0,3.7149016798216725
16.0,3.1852555919591654
17.0,2.5874028066954167
18.0,2.029816015534905
19.0,1.352111967804124
20.0,0.6744079200732908
21.0,-0.0032961276578167553
22.0,-0.6810001753886565
23.0,-1.3587042231196136
24.0,-2.0364082708505262
25.0,-2.7141123185815097
26.0,-3.3918163663124505
27.0,-4.069520414043252
28.0,-4.747224461774356
