x,z
0.0,-0.0034556014573495298
1.0,0.006319818431489615
2.0,0.0004911536152396084
3.0,-0.012136872036070926
4.0,0.006593493515247675
5.0,0.12846186353098313
6.0,0.4259887861675012
7.0,0.9175031920835874
8.0,1.5573158775059335
9.0,2.245479364483204
10.0,2.878899079274178
11.0,3.399063464346088
12.0,3.7751087740809757
13.0,3.9858978055877334
14.0,3.9864208072539933
15.0,3.716126694882369
16.0,3.188501219367325
17.0,2.5900566875799873
18.0,2.029909879838657
19.0,1.3521406701864374
20.0,0.6743714605341709
21.0,-0.003397749118370985
22.0,-0.6811669587706453
23.0,-1.3589361684230363
24.0,-2.0367053780753865
25.0,-2.714474587727804
26.0,-3.3922437973801767
27.0,-4.070013007032417
28.0,-4.747782216684956
