x,z
0.0,-0.004157690588145329
1.0,0.006606171351861118
2.0,0.001325387535674901
3.0,-0.01177872015800894
4.0,0.006282795214116852
5.0,0.12755772771532697
6.0,0.4253083824394487
7.0,0.918139451679581
8.0,1.5587463564733985
9.0,2.2461053756399427
10.0,2.877682778625265
11.0,3.397172378002154
12.0,3.774787877206438
13.0,3.9879009040774553
14.0,3.9886222328045
15.0,3.71462662481135
16.0,3.1840139120651294
17.0,2.586975904165582
18.0,2.0314732426028823
19.0,1.3534755247899803
20.0,0.6754778069770317
21.0,-0.002519910836194324
22.0,-0.6805176286491533
23.0,-1.35851534646223
24.0,-2.0365130642752587
25.0,-2.7145107820883583
26.0,-3.3925084999014143
27.0,-4.070506217714335
28.0,-4.748503935527561
