x,z
0.0,-0.0042774835006094665
1.0,0.0066647852340444725
2.0,0.0014751237568044347
3.0,-0.011726549943395672
4.0,0.006211582209439662
5.0,0.12738937688776544
6.0,0.4251991937167342
7.0,0.9182776474117313
8.0,1.559014512487232
9.0,2.246201727238088
10.0,2.8774328367268827
11.0,3.396817753715761
12.0,3.774750350254175
13.0,3.988299450293807
14.0,3.9890273306930117
15.0,3.7139588807966577
16.0,3.182526040577519
17.0,2.585590154678517
18.0,2.030876297963625
19.0,1.3530125846925285
20.0,0.6751488714213834
21.0,-0.002714841850039895
22.0,-0.6805785551211954
23.0,-1.3584422683924693
24.0,-2.0363059816636957
25.0,-2.71416969493499
26.0,-3.3920334082062444
27.0,-4.069897121477362
28.0,-4.747760834748784
