x,z
0.0,0.003342815145952532
1.0,0.010957488957912187
2.0,-8.414943470734862e-05
3.0,-0.0207907281749784
4.0,-0.004717314196511724
5.0,0.12160804736606332
6.0,0.4308391573107518
7.0,0.9342060465664399
8.0,1.571977532367566
9.0,2.24287057311701
10.0,2.8580899558614834
11.0,3.379465857565341
12.0,3.7779711417020274
13.0,4.0112411221431925
14.0,4.006245120183428
15.0,3.6982282060876295
16.0,3.146677382425961
17.0,2.564788276743651
18.0,2.0466620733130507
19.0,1.3663387808701912
20.0,0.6860154884272986
21.0,0.005692195984125736
22.0,-0.674631096458781
23.0,-1.3549543889018067
24.0,-2.0352776813447857
25.0,-2.7156009737878337
26.0,-3.395924266230833
27.0,-4.076247558673693
28.0,-4.756570851116868
