x,z,translation,rotation
0.0,0.02530264066301293,-1.3569924172317533,-0.6734953927288062
1.0,-0.005758537385078914,-1.3569924172317533,-0.6734953927288062
2.0,-0.034233467718462494,-1.3569924172317533,-0.6734953927288062
3.0,-0.04149766207157321,-1.3569924172317533,-0.6734953927288062
4.0,0.006363680543057311,-1.3569924172317533,-0.6734953927288062
5.0,0.16276502004219615,-1.3569924172317533,-0.6734953927288062
6.0,0.47082069115130587,-1.3569924172317533,-0.6734953927288062
7.0,0.9386247677393127,-1.3569924172317533,-0.6734953927288062
8.0,1.538901302600694,-1.3569924172317533,-0.6734953927288062
9.0,2.20908555596964,-1.3569924172317533,-0.6734953927288062
10.0,2.867074419218525,-1.3569924172317533,-0.6734953927288062
11.0,3.429383422236473,-1.3569924172317533,-0.6734953927288062
12.0,3.8189931543692355,-1.3569924172317533,-0.6734953927288062
13.0,3.988016109150262,-1.3569924172317533,-0.6734953927288062
14.0,3.918656948730167,-1.3569924172317533,-0.6734953927288062
15.0,3.6619420130185687,-1.3569924172317533,-0.6734953927288062
16.0,3.1776687587942254,-1.3569924172317533,-0.6734953927288062
17.0,2.6014694536584444,-1.3569924172317533,-0.6734953927288062
18.0,2.0104845464122776,-1.3569924172317533,-0.6734953927288062
19.0,1.336989153683472,-1.3569924172317533,-0.6734953927288062
20.0,0.6634937609546655,-1.3569924172317533,-0.6734953927288062
21.0,-0.010001631774140794,-1.3569924172317533,-0.6734953927288062
22.0,-0.6834970245029467,-1.3569924172317533,-0.6734953927288062
23.0,-1.3569924172317536,-1.3569924172317533,-0.6734953927288062
24.0,-2.030487809960559,-1.3569924172317533,-0.6734953927288062
25.0,-2.7039832026893653,-1.3569924172317533,-0.6734953927288062
26.0,-3.377478595418171,-1.3569924172317533,-0.6734953927288062
27.0,-4.050973988146976,-1.3569924172317533,-0.6734953927288062
28.0,-4.724469380875784,-1.3569924172317533,-0.6734953927288062
