iteration,objective,step_size
0,175.91916651660034,0.8814430267919183
1,4.497512229357193,1.0950531727653925
2,0.20082210149784918,1.1042897254724453
3,0.040422446861390106,1.2053841418263032
4,0.023464805102602636,1.598859457216725
5,0.01751280256054888,1.3297562985260833
6,0.014098044108938603,1.6617960267555274
7,0.011849712860830877,1.3663394895559309
8,0.010251014109411632,1.7021895816713872
9,0.009027530396576684,
