x,z
0.0,0.03644883277371071
1.0,0.0038070698918975243
2.0,-0.02773707268463256
3.0,-0.04010416280817876
4.0,0.0010725179294975712
5.0,0.15081178943404955
6.0,0.45684639484238165
7.0,0.9296657819145592
8.0,1.539921545854053
9.0,2.2196106913554963
10.0,2.879795936290896
11.0,3.432955763097382
12.0,3.8074486002701526
13.0,3.967887358226766
14.0,3.914244170241759
15.0,3.7426782060849226
16.0,3.305298183204948
17.0,2.703927687635514
18.0,1.979150866322179
19.0,1.3079773653991942
20.0,0.6368038644762082
21.0,-0.034369636446776645
22.0,-0.7055431373697618
23.0,-1.3767166382927474
24.0,-2.0478901392157325
25.0,-2.719063640138718
26.0,-3.3902371410617027
27.0,-4.061410641984689
28.0,-4.7325841429076725
