x,z
0.0,0.01810959180167785
1.0,-0.0009990798724378736
2.0,-0.025487112834657183
3.0,-0.03641529635963952
4.0,0.002667857583990147
5.0,0.14698865739543437
6.0,0.4489941374756677
7.0,0.9210588211568316
8.0,1.5329186668861938
9.0,2.2148382498790924
10.0,2.877191083344076
11.0,3.4336863838870126
12.0,3.810781128315207
13.0,3.9701081422218985
14.0,3.9063246045683533
15.0,3.717298244005978
16.0,3.271355770895315
17.0,2.678270355797171
18.0,1.9790584565174816
19.0,1.3095455934532763
20.0,0.6400327303890694
21.0,-0.02948013267513591
22.0,-0.6989929957393417
23.0,-1.368505858803548
24.0,-2.0380187218677532
25.0,-2.7075315849319592
26.0,-3.377044447996165
27.0,-4.046557311060372
28.0,-4.716070174124576
