x,z
0.0,0.005667223393573784
1.0,0.017176980554194865
2.0,0.04512202320339875
3.0,0.10427265362840427
4.0,0.21776841830847504
5.0,0.4093812970760454
6.0,0.686609825004034
7.0,1.0455199252793523
8.0,1.4653314700166291
9.0,1.9103111740814385
10.0,2.337097688809969
11.0,2.7039902872755617
12.0,2.979889324993221
13.0,3.150237853752066
14.0,3.217170562353737
15.0,3.5998515226693595
16.0,3.5724865483056627
17.0,3.191329683926673
18.0,2.4957532333853245
19.0,1.7238572953437443
20.0,0.9519613573021632
21.0,0.18006541926058295
22.0,-0.5918305187809978
23.0,-1.3637264568225786
24.0,-2.1356223948641593
25.0,-2.90751833290574
26.0,-3.67941427094732
27.0,-4.4513102089889
28.0,-5.223206147030481
