x,z,translation,rotation
-12.0,-2.169262844523604,3.976483635131548,0.5121455399712627
-11.5,-1.913190074537972,3.976483635131548,0.5121455399712627
-11.0,-1.657117304552341,3.976483635131548,0.5121455399712627
-10.5,-1.401044534566711,3.976483635131548,0.5121455399712627
-10.0,-1.1449717645810789,3.976483635131548,0.5121455399712627
-9.5,-0.8888989945954484,3.976483635131548,0.5121455399712627
-9.0,-0.6328262246098163,3.976483635131548,0.5121455399712627
-8.5,-0.3767534546241849,3.976483635131548,0.5121455399712627
-8.0,-0.12068068463855271,3.976483635131548,0.5121455399712627
-7.5,0.13539208534707728,3.976483635131548,0.5121455399712627
-7.0,0.39146485533270864,3.976483635131548,0.5121455399712627
-6.5,0.6475376253183395,3.976483635131548,0.5121455399712627
-6.0,0.9036103953039712,3.976483635131548,0.5121455399712627
-5.5,1.1602062843884131,3.976483635131548,0.5121455399712627
-5.0,1.4006146849048242,3.976483635131548,0.5121455399712627
-4.5,1.6060422134180703,3.976483635131548,0.5121455399712627
-4.0,1.7453235212375877,3.976483635131548,0.5121455399712627
-3.5,1.8579975064314738,3.976483635131548,0.5121455399712627
-3.0,1.9179949902871978,3.976483635131548,0.5121455399712627
-2.5,1.932169104338152,3.976483635131548,0.5121455399712627
-2.0,1.9200137874776824,3.976483635131548,0.5121455399712627
-1.5,1.9118586889430544,3.976483635131548,0.5121455399712627
-1.0,1.942049217173725,3.976483635131548,0.5121455399712627
-0.5,2.0417406394897433,3.976483635131548,0.5121455399712627
0.0,2.2324450075509317,3.976483635131548,0.5121455399712627
0.5,2.5216610782124675,3.976483635131548,0.5121455399712627
1.0,2.9018900946197137,3.976483635131548,0.5121455399712627
1.5,3.3517159131510446,3.976483635131548,0.5121455399712627
2.0,3.840223036585905,3.976483635131548,0.5121455399712627
2.5,4.333476329764677,3.976483635131548,0.5121455399712627
3.0,4.801773420777798,3.976483635131548,0.5121455399712627
3.5,5.226195274037359,3.976483635131548,0.5121455399712627
4.0,5.600290372924785,3.976483635131548,0.5121455399712627
4.5,6.0165738062950425,3.976483635131548,0.5121455399712627
5.0,6.37927548679524,3.976483635131548,0.5121455399712627
5.5,6.7177366031042345,3.976483635131548,0.5121455399712627
6.0,7.049356874959124,3.976483635131548,0.5121455399712627
6.5,7.305429644944754,3.976483635131548,0.5121455399712627
7.0,7.561502414930385,3.976483635131548,0.5121455399712627
7.5,7.817575184916017,3.976483635131548,0.5121455399712627
8.0,8.07364795490165,3.976483635131548,0.5121455399712627
8.5,8.329720724887279,3.976483635131548,0.5121455399712627
9.0,8.585793494872913,3.976483635131548,0.5121455399712627
9.5,8.841866264858542,3.976483635131548,0.5121455399712627
10.0,9.097939034844172,3.976483635131548,0.5121455399712627
10.5,9.354011804829804,3.976483635131548,0.5121455399712627
11.0,9.610084574815437,3.976483635131548,0.5121455399712627
11.5,9.866157344801069,3.976483635131548,0.5121455399712627
12.0,10.1222301147867,3.976483635131548,0.5121455399712627
