x,z
-12.0,-2.263178696994146
-11.5,-2.0146862683795175
-11.0,-1.7661938397648906
-10.5,-1.5177014111502618
-10.0,-1.2692089825356343
-9.5,-1.0207165539210068
-9.0,-0.7722241253063795
-8.5,-0.5237316966917509
-8.0,-0.2752392680771241
-7.5,-0.026746839462496008
-7.0,0.22174558915213188
-6.5,0.47023801776675916
-6.0,0.7187304463813864
-5.5,1.3033397785832883
-5.0,1.769581360672615
-4.5,2.12881965631665
-4.0,2.373359236644589
-3.5,2.4216116357867845
-3.0,2.4281159599267923
-2.5,2.3761067236610423
-2.0,2.2750904821791096
-1.5,2.161557693923781
-1.0,2.0931775304158373
-0.5,2.1273261519952507
0.0,2.3059352851964894
0.5,2.6437382199874095
1.0,3.1196782975964643
1.5,3.685088315646664
2.0,4.2775475795376225
2.5,4.84096697573465
3.0,5.355447568401432
3.5,5.840065400294639
4.0,6.347110863205643
4.5,6.8476959025910435
5.0,7.129290159365792
5.5,7.107553428752281
6.0,6.68254873313245
6.5,6.93104116174708
7.0,7.179533590361705
7.5,7.428026018976333
8.0,7.676518447590961
8.5,7.925010876205588
9.0,8.173503304820217
9.5,8.421995733434848
10.0,8.67048816204947
10.5,8.918980590664097
11.0,9.167473019278727
11.5,9.415965447893353
12.0,9.664457876507983
