x,z
-12.0,-2.519578654220452
-11.5,-2.2721593269445908
-11.0,-2.0247399996687307
-10.5,-1.777320672392869
-10.0,-1.5299013451170085
-9.5,-1.282482017841148
-9.0,-1.0350626905652878
-8.5,-0.7876433632894262
-8.0,-0.5402240360135664
-7.5,-0.29280470873770525
-7.0,-0.04538538146184434
-6.5,0.20203394581401585
-6.0,0.4494532730898761
-5.5,1.0247700974398413
-5.0,1.489687729213394
-4.5,1.8409352169968907
-4.0,2.0591595792762707
-3.5,2.0807127680935578
-3.0,2.0616192772137225
-2.5,1.990998338991981
-2.0,1.8810972236320385
-1.5,1.7675661531212794
-1.0,1.7040826549050057
-0.5,1.743414194722818
0.0,1.9233445019426951
0.5,2.256003749830165
1.0,2.7211099286884464
1.5,3.2748456882654606
2.0,3.863387660669622
2.5,4.441023150806917
3.0,4.995285769619395
3.5,5.545656981496524
4.0,6.137238875299028
4.5,6.675440246164694
5.0,6.944232586305833
5.5,6.872784160474724
6.0,6.387517127710531
6.5,6.634936454986395
7.0,6.882355782262252
7.5,7.129775109538114
8.0,7.377194436813975
8.5,7.624613764089835
9.0,7.872033091365696
9.5,8.119452418641561
10.0,8.366871745917415
10.5,8.614291073193275
11.0,8.86171040046914
11.5,9.109129727744996
12.0,9.35654905502086
