x,z
-12.0,-2.023050268539772
-11.5,-1.7732941560944668
-11.0,-1.523538043649163
-10.5,-1.2737819312038563
-10.0,-1.0240258187585516
-9.5,-0.7742697063132463
-9.0,-0.5245135938679418
-8.5,-0.27475748142263556
-8.0,-0.025001368977331233
-7.5,0.2247547434679743
-7.0,0.4745108559132798
-6.5,0.7242669683585843
-6.0,0.9740230808038896
-5.5,1.3403269633021204
-5.0,1.604568706496702
-4.5,1.820691827748332
-4.0,1.980394815313693
-3.5,2.1506494572392083
-3.0,2.2199761786956795
-2.5,2.177845450181205
-2.0,2.0545809692137755
-1.5,1.9124506588233587
-1.0,1.8236719370069303
-0.5,1.844119355592972
0.0,2.008529700630981
0.5,2.332177299102341
1.0,2.809098318885004
1.5,3.407985804292524
2.0,4.068883111470623
2.5,4.70773005890379
3.0,5.242794623442697
3.5,5.633454561372357
4.0,5.89341994511344
4.5,6.335050645887967
5.0,6.700309644091473
5.5,6.95912923902733
6.0,6.968169779491211
6.5,7.21792589193652
7.0,7.46768200438182
7.5,7.717438116827129
8.0,7.967194229272432
8.5,8.21695034171774
9.0,8.466706454163043
9.5,8.71646256660835
10.0,8.966218679053652
10.5,9.215974791498958
11.0,9.465730903944266
11.5,9.715487016389567
12.0,9.965243128834876
