x,z
-12.0,-2.038884591297138
-11.5,-1.7892086485159981
-11.0,-1.5395327057348593
-10.5,-1.2898567629537185
-10.0,-1.040180820172579
-9.5,-0.7905048773914396
-9.0,-0.5408289346103007
-8.5,-0.29115299182916005
-8.0,-0.04147704904802123
-7.5,0.20819889373311873
-7.0,0.4578748365142587
-6.5,0.7075507792953977
-6.0,0.9572267220765374
-5.5,1.3569267595116075
-5.0,1.6384944431191073
-4.5,1.8532472693401645
-4.0,1.9999992107691347
-3.5,2.1534606204829285
-3.0,2.2215019060360084
-2.5,2.187115132450903
-2.0,2.0725830433436774
-1.5,1.9334481550869929
-1.0,1.8409843855909083
-0.5,1.8554095412458582
0.0,2.0175439758698777
0.5,2.346005644954121
1.0,2.8317615476004203
1.5,3.436350404840229
2.0,4.092882335917924
2.5,4.716201407601378
3.0,5.234531310105096
3.5,5.621496681477306
4.0,5.9053966389093056
4.5,6.381922523109332
5.0,6.764581460363042
5.5,7.002512680007175
6.0,6.949449348823886
6.5,7.199125291605029
7.0,7.448801234386163
7.5,7.698477177167306
8.0,7.948153119948442
8.5,8.197829062729586
9.0,8.447505005510726
9.5,8.697180948291866
10.0,8.946856891073002
10.5,9.19653283385414
11.0,9.446208776635283
11.5,9.69588471941642
12.0,9.945560662197563
