x,z
-12.0,-2.0055551495695205
-11.5,-1.7556582765759505
-11.0,-1.5057614035823823
-10.5,-1.2558645305888119
-10.0,-1.0059676575952434
-9.5,-0.7560707846016737
-9.0,-0.5061739116081052
-8.5,-0.256277038614535
-8.0,-0.006380165620966511
-7.5,0.24351670737260303
-7.0,0.4934135803661728
-6.5,0.7433104533597412
-6.0,0.9932073263533103
-5.5,1.2919840483869152
-5.0,1.5350861199947206
-4.5,1.7731068226016609
-4.0,1.9739104138440347
-3.5,2.166760508692186
-3.0,2.225082280098956
-2.5,2.1577619693495422
-2.0,2.013701379804236
-1.5,1.8691368130724202
-1.0,1.7958143653914749
-0.5,1.8384063520412772
0.0,2.016345924612154
0.5,2.333406999803696
1.0,2.7865675052014827
1.5,3.3589839611320915
2.0,4.011548138989092
2.5,4.674739895486615
3.0,5.252565821234002
3.5,5.675090701225757
4.0,5.9148251892284405
4.5,6.272795144246834
5.0,6.574358219972917
5.5,6.852371613291564
6.0,6.990732278198968
6.5,7.240629151192543
7.0,7.490526024186108
7.5,7.740422897179681
8.0,7.990319770173249
8.5,8.240216643166818
9.0,8.490113516160392
9.5,8.740010389153957
10.0,8.989907262147526
10.5,9.239804135141096
11.0,9.489701008134665
11.5,9.73959788112823
12.0,9.989494754121806
