x,z
-12.0,-1.9105457716439158
-11.5,-1.7172026431628091
-11.0,-1.523859514681704
-10.5,-1.3305163862005949
-10.0,-1.1371732577194882
-9.5,-0.9438301292383822
-9.0,-0.7504870007572756
-8.5,-0.557143872276168
-8.0,-0.36380074379506233
-7.5,-0.1704576153139552
-7.0,0.022885513167151927
-6.5,0.21622864164825817
-6.0,0.4095717701293644
-5.5,0.8988002952274599
-5.0,1.4320784906894364
-4.5,2.0035526232029817
-4.0,2.6005807046782374
-3.5,2.838100617996713
-3.0,3.049832424069031
-2.5,3.238553093057516
-2.0,3.4155817483576083
-1.5,3.6001393982775785
-1.0,3.815800228132213
-0.5,4.084746613049894
0.0,4.4227147344056
0.5,4.83539144493246
1.0,5.317089891897345
1.5,5.85099068388087
2.0,6.412203420643639
2.5,6.9725201850142415
3.0,7.505635337333368
3.5,7.9937366485416685
4.0,8.429511206415867
4.5,7.728781765184976
5.0,6.911699944418471
5.5,6.011510264158758
6.0,5.049806853675923
6.5,5.24314998215703
7.0,5.436493110638137
7.5,5.6298362391192445
8.0,5.82317936760035
8.5,6.016522496081457
9.0,6.209865624562564
9.5,6.403208753043673
10.0,6.596551881524775
10.5,6.789895010005884
11.0,6.983238138486991
11.5,7.176581266968092
12.0,7.369924395449205
