x,z
-12.0,-2.0117001853864407
-11.5,-1.7618126327854595
-11.0,-1.5119250801844801
-10.5,-1.262037527583498
-10.0,-1.0121499749825182
-9.5,-0.7622624223815373
-9.0,-0.5123748697805575
-8.5,-0.2624873171795759
-8.0,-0.012599764578596122
-7.5,0.23728778802238473
-7.0,0.4871753406233658
-6.5,0.7370628932243456
-6.0,0.986950445825326
-5.5,1.288945204903921
-5.0,1.530737062161891
-4.5,1.763641256704768
-4.0,1.9575194209891
-3.5,2.1488042468432766
-3.0,2.2078619367252243
-2.5,2.1420063712622177
-2.0,1.9990083081188292
-1.5,1.8543061640940688
-1.0,1.7797926989284543
-0.5,1.820748737729407
0.0,1.9974472851323541
0.5,2.3145636931185303
1.0,2.7692214200541656
1.5,3.3439884339062496
2.0,3.998243214001439
2.5,4.660725000769097
3.0,5.2359117640655075
3.5,5.655597132820544
4.0,5.895703136967323
4.5,6.26357988484169
5.0,6.573863888218094
5.5,6.853890254625026
6.0,6.9842517082488556
6.5,7.234139260849842
7.0,7.484026813450818
7.5,7.733914366051803
8.0,7.983801918652781
8.5,8.233689471253761
9.0,8.483577023854746
9.5,8.733464576455724
10.0,8.983352129056703
10.5,9.233239681657684
11.0,9.483127234258665
11.5,9.733014786859641
12.0,9.982902339460628
