x,z
-12.0,-2.045256993233262
-11.5,-1.7955349657212736
-11.0,-1.5458129382092864
-10.5,-1.2960909106972966
-10.0,-1.0463688831853086
-9.5,-0.7966468556733204
-9.0,-0.5469248281613327
-8.5,-0.29720280064934324
-8.0,-0.04748077313735573
-7.5,0.20224125437463297
-7.0,0.4519632818866216
-6.5,0.7016853093986093
-6.0,0.9514073369105978
-5.5,1.3277698676772178
-5.0,1.5925268609376717
-4.5,1.7984430252668695
-4.0,1.940474889638348
-3.5,2.1018124959316253
-3.0,2.1696818217314124
-2.5,2.1303846221267877
-2.0,2.0104375811347
-1.5,1.8689613216672845
-1.0,1.7777866761028114
-0.5,1.7948610112577765
0.0,1.957829487421307
0.5,2.2836570173675126
1.0,2.765071376978626
1.5,3.3674758967049665
2.0,4.02754950500951
2.5,4.660407779757405
3.0,5.188681398930669
3.5,5.5782423464672055
4.0,5.84971398077844
4.5,6.318578637281278
5.0,6.701371812807308
5.5,6.958413310046431
6.0,6.944735997198315
6.5,7.194458024710308
7.0,7.444180052222291
7.5,7.693902079734283
8.0,7.943624107246269
8.5,8.19334613475826
9.0,8.443068162270247
9.5,8.692790189782237
10.0,8.942512217294222
10.5,9.19223424480621
11.0,9.441956272318201
11.5,9.691678299830185
12.0,9.941400327342178
