x,z
-12.0,-2.002175021481888
-11.5,-1.7522296583662942
-11.0,-1.5022842952507016
-10.5,-1.2523389321351068
-10.0,-1.0023935690195143
-9.5,-0.7524482059039207
-9.0,-0.5025028427883285
-8.5,-0.2525574796727339
-8.0,-0.002612116557141485
-7.5,0.24733324655845199
-7.0,0.4972786096740457
-6.5,0.7472239727896384
-6.0,0.9971693359052316
-5.5,1.271726119571717
-5.0,1.5125886070471095
-4.5,1.7630332301246314
-4.0,1.9790977977205475
-3.5,2.1733200953627185
-3.0,2.2245935392742786
-2.5,2.15014453004039
-2.0,2.0020073699123655
-1.5,1.8579815188238291
-1.0,1.7879471479733364
-0.5,1.8354308504219496
0.0,2.018804106634535
0.5,2.3382381230494222
1.0,2.788043124020429
1.5,3.350421170674098
2.0,3.992232767131151
2.5,4.65588371241297
3.0,5.246300590469888
3.5,5.6885675143310435
4.0,5.936893994942546
4.5,6.263863109322189
5.0,6.531688632459287
5.5,6.806121818504498
6.0,6.995858050679466
6.5,7.245803413795065
7.0,7.495748776910654
7.5,7.745694140026251
8.0,7.99563950314184
8.5,8.245584866257436
9.0,8.495530229373035
9.5,8.745475592488624
10.0,8.995420955604216
10.5,9.24536631871981
11.0,9.495311681835402
11.5,9.745257044950993
12.0,9.995202408066593
