x,z
-12.0,-2.020813050186454
-11.5,-1.7709814885712956
-11.0,-1.5211499269561388
-10.5,-1.2713183653409794
-10.0,-1.0214868037258218
-9.5,-0.7716552421106637
-9.0,-0.5218236804955065
-8.5,-0.27199211888034747
-8.0,-0.02216055726519029
-7.5,0.227671004349968
-7.0,0.4775025659651265
-6.5,0.7273341275802836
-6.0,0.9771656891954417
-5.5,1.306134671488179
-5.0,1.5536200423884086
-4.5,1.7735324210445171
-4.0,1.9466844787472837
-3.5,2.1298012999811076
-3.0,2.194633618696022
-2.5,2.139781186150988
-2.0,2.005337571540684
-1.5,1.8611230507433012
-1.0,1.7795127115687401
-0.5,1.8104223569965803
0.0,1.9804697522106196
0.5,2.299591707539066
1.0,2.7643453190589833
1.5,3.3517547797727976
2.0,4.011955363207597
2.5,4.665919428844922
3.0,5.222965296204012
3.5,5.626700811015496
4.0,5.871548221443372
4.5,6.277557820123287
5.0,6.619558523756187
5.5,6.896026409373046
6.0,6.97312316795923
6.5,7.2229547295743926
7.0,7.472786291189546
7.5,7.722617852804707
8.0,7.972449414419863
8.5,8.222280976035023
9.0,8.472112537650181
9.5,8.721944099265338
10.0,8.971775660880494
10.5,9.221607222495653
11.0,9.471438784110813
11.5,9.721270345725966
12.0,9.971101907341131
