x,z
-12.0,-2.0041412372554923
-11.5,-1.754191937245771
-11.0,-1.5042426372360516
-10.5,-1.2542933372263296
-10.0,-1.00434403721661
-9.5,-0.7543947372068893
-9.0,-0.5044454371971699
-8.5,-0.25449613718744835
-8.0,-0.004546837177728823
-7.5,0.24540246283199174
-7.0,0.49535176284171256
-6.5,0.7453010628514323
-6.0,0.9952503628611528
-5.5,1.2673167012781994
-5.0,1.507347027554123
-4.5,1.7576623859718035
-4.0,1.9732389526786833
-3.5,2.1669139008065015
-3.0,2.2173615906441886
-2.5,2.142504147051879
-2.0,1.9942997241572127
-1.5,1.850358781196793
-1.0,1.7802604342608004
-0.5,1.827667208953828
0.0,2.011281023006561
0.5,2.3311653248657755
1.0,2.781234689632985
1.5,3.3431363968659027
2.0,3.9839262316513615
2.5,4.647228470667263
3.0,5.238386468914851
3.5,5.6825898271039055
4.0,5.932595451629061
4.5,6.258778491367997
5.0,6.524820188269012
5.5,6.799422289955651
6.0,6.994033563094437
6.5,7.243982863104163
7.0,7.493932163113879
7.5,7.7438814631236035
8.0,7.993830763133319
8.5,8.243780063143044
9.0,8.493729363152768
9.5,8.743678663162484
10.0,8.993627963172203
10.5,9.243577263181924
11.0,9.493526563191644
11.5,9.743475863201361
12.0,9.99342516321109
